sampleid	ATTRIBUTE_MostAbundant	ATTRIBUTE_SampleType	ATTRIBUTE_Site_code	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
metabolite61281	CCA	CCA	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61281.0"",""main.cluster index_upperinput"":""61281.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.7517	5.7517	0	N/A	N/A	9911030.282	3	54	3	345.2289	1	345.2289	9911030.282
metabolite61282	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61282.0"",""main.cluster index_upperinput"":""61282.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.4366	7.4366	0	N/A	N/A	8827454.419	7	9	7	411.3584	1	411.3584	8827454.419
metabolite61283	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61283.0"",""main.cluster index_upperinput"":""61283.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.4673	6.4673	0	N/A	N/A	9054510.306	10	-1	10	251.1271	1	251.1271	9054510.306
metabolite61284	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61284.0"",""main.cluster index_upperinput"":""61284.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1100&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.297	6.297	0	N/A	N/A	4867978.713	6	1100	6	642.4579	1	642.4579	4867978.713
metabolite61287	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61287.0"",""main.cluster index_upperinput"":""61287.0""}"	This Node is a Singleton	N/A	N/A	N/A	4.9197	4.9197	0	N/A	N/A	4304689.76	6	-1	6	837.5589	2	419.2795	4304689.76
metabolite61288	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61288.0"",""main.cluster index_upperinput"":""61288.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	9.2215	9.2215	0	N/A	N/A	9389632.674	7	9	7	453.4054	1	453.4054	9389632.674
metabolite61289	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61289.0"",""main.cluster index_upperinput"":""61289.0""}"	This Node is a Singleton	N/A	N/A	N/A	5.8402	5.8402	0	N/A	N/A	15769475.96	9	-1	9	679.4396	1	679.4396	15769475.96
metabolite61296	CCA	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61296.0"",""main.cluster index_upperinput"":""61296.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=494&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.6457	8.6457	0	N/A	N/A	22396318.17	3	494	3	404.2947	1	404.2947	22396318.17
metabolite61298	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61298.0"",""main.cluster index_upperinput"":""61298.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.4628	7.4628	0	N/A	N/A	11560874.53	9	42	9	621.4348	1	621.4348	11560874.53
metabolite613	Coral	Coral,Limu,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""613.0"",""main.cluster index_upperinput"":""613.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=407&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	9.7371	9.7371	0	N/A	N/A	174353104.3	77	407	77	336.3264	1	336.3264	174353104.3
metabolite61302	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61302.0"",""main.cluster index_upperinput"":""61302.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.3547	6.3547	0	N/A	N/A	16993580.75	9	-1	9	690.2667	2	345.6334	16993580.75
metabolite61305	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61305.0"",""main.cluster index_upperinput"":""61305.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.788	8.788	0	N/A	N/A	4907587.121	6	9	6	453.4049	1	453.4049	4907587.121
metabolite61306	CCA	Coral,CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61306.0"",""main.cluster index_upperinput"":""61306.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.186	8.186	0	N/A	N/A	4628001.608	3	-1	3	444.2876	1	444.2876	4628001.608
metabolite61310	Coral	Coral,CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61310.0"",""main.cluster index_upperinput"":""61310.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=766&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	0.6129	0.6129	0	N/A	N/A	42545468.95	8	766	8	203.1392	1	203.1392	42545468.95
metabolite61311	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61311.0"",""main.cluster index_upperinput"":""61311.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.1982	7.1982	0	N/A	N/A	24177834.39	11	42	11	647.4501	1	647.4501	24177834.39
metabolite61312	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61312.0"",""main.cluster index_upperinput"":""61312.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=184&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.0783	8.0783	0	N/A	N/A	10050508.32	9	184	9	667.4156	1	667.4156	10050508.32
metabolite61314	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61314.0"",""main.cluster index_upperinput"":""61314.0""}"	This Node is a Singleton	N/A	N/A	N/A	7.0276	7.0276	0	N/A	N/A	5483687.561	9	-1	9	649.4682	1	649.4682	5483687.561
metabolite61317	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61317.0"",""main.cluster index_upperinput"":""61317.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=501&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.4887	7.4887	0	N/A	N/A	8323757.507	9	501	9	207.2108	1	207.2108	8323757.507
metabolite61320	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61320.0"",""main.cluster index_upperinput"":""61320.0""}"	This Node is a Singleton	N/A	N/A	N/A	5.6516	5.6516	0	N/A	N/A	2980652.344	5	-1	5	693.3957	2	347.1979	2980652.344
metabolite61324	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61324.0"",""main.cluster index_upperinput"":""61324.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.0096	7.0096	0	N/A	N/A	4278875.5	6	9	6	411.358	1	411.358	4278875.5
metabolite61327	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61327.0"",""main.cluster index_upperinput"":""61327.0""}"	This Node is a Singleton	N/A	N/A	N/A	7.519	7.519	0	N/A	N/A	5032665.809	8	-1	8	695.3879	1	695.3879	5032665.809
metabolite61331	CCA	CCA	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61331.0"",""main.cluster index_upperinput"":""61331.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.5768	6.5768	0	N/A	N/A	9379841.948	3	-1	3	577.1729	1	577.1729	9379841.948
metabolite61332	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61332.0"",""main.cluster index_upperinput"":""61332.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.54	8.54	0	N/A	N/A	6348099.379	5	42	5	677.4383	1	677.4383	6348099.379
metabolite61335	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61335.0"",""main.cluster index_upperinput"":""61335.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.0606	6.0606	0	N/A	N/A	5766263.048	8	-1	8	367.1681	1	367.1681	5766263.048
metabolite61350	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61350.0"",""main.cluster index_upperinput"":""61350.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	9.3202	9.3202	0	N/A	N/A	7260623.576	8	9	8	439.3897	1	439.3897	7260623.576
metabolite61351	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61351.0"",""main.cluster index_upperinput"":""61351.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.0035	5.0035	0	N/A	N/A	3062607.742	5	71	5	411.2852	1	411.2852	3062607.742
metabolite61352	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61352.0"",""main.cluster index_upperinput"":""61352.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.9834	6.9834	0	N/A	N/A	9685518.772	8	-1	8	689.4598	1	689.4598	9685518.772
metabolite61355	CCA	CCA	M3,M6,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61355.0"",""main.cluster index_upperinput"":""61355.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	4.9319	4.9319	0	N/A	N/A	3701200.933	6	71	6	511.3744	1	511.3744	3701200.933
metabolite61358	CCA	CCA	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61358.0"",""main.cluster index_upperinput"":""61358.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.2191	7.2191	0	N/A	N/A	12166683.77	8	54	8	313.2384	1	313.2384	12166683.77
metabolite6136	CCA	Coral,Limu,CCA,Blank	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""6136.0"",""main.cluster index_upperinput"":""6136.0""}"	This Node is a Singleton	N/A	N/A	N/A	8.6004	8.6004	0	N/A	N/A	44137332.5	58	-1	58	391.2842	1	391.2842	44137332.5
metabolite61362	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61362.0"",""main.cluster index_upperinput"":""61362.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=928&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.1873	6.1873	0	N/A	N/A	4941268.931	7	928	7	670.4537	1	670.4537	4941268.931
metabolite61366	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61366.0"",""main.cluster index_upperinput"":""61366.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=111&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.2742	6.2742	0	N/A	N/A	4022783.646	5	111	5	333.206	1	333.206	4022783.646
metabolite61367	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61367.0"",""main.cluster index_upperinput"":""61367.0""}"	This Node is a Singleton	N/A	N/A	N/A	4.5412	4.5412	0	N/A	N/A	13111926.17	9	-1	9	477.3688	1	477.3688	13111926.17
metabolite61371	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61371.0"",""main.cluster index_upperinput"":""61371.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.0309	6.0309	0	N/A	N/A	12229129.69	9	54	9	309.2061	1	309.2061	12229129.69
metabolite61380	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61380.0"",""main.cluster index_upperinput"":""61380.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.5234	6.5234	0	N/A	N/A	11611951.15	10	-1	10	647.4529	1	647.4529	11611951.15
metabolite61393	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61393.0"",""main.cluster index_upperinput"":""61393.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.7562	7.7562	0	N/A	N/A	10223131.18	9	54	9	297.2421	1	297.2421	10223131.18
metabolite61394	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61394.0"",""main.cluster index_upperinput"":""61394.0""}"	This Node is a Singleton	N/A	N/A	N/A	6.7691	6.7691	0	N/A	N/A	7944363.759	11	-1	11	351.2165	1	351.2165	7944363.759
metabolite61395	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61395.0"",""main.cluster index_upperinput"":""61395.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=529&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.415	6.415	0	N/A	N/A	11999932.85	6	529	6	637.4315	1	637.4315	11999932.85
metabolite61399	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61399.0"",""main.cluster index_upperinput"":""61399.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.5141	6.5141	0	N/A	N/A	10659051.15	10	54	10	313.2374	1	313.2374	10659051.15
metabolite6140	Limu	Coral,Limu,CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""6140.0"",""main.cluster index_upperinput"":""6140.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=710&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.1319	5.1319	0	N/A	N/A	138505247.3	26	710	26	333.2056	1	333.2056	138505247.3
metabolite61415	CCA	CCA	M3,M6,M4,M5,nan	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61415.0"",""main.cluster index_upperinput"":""61415.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.2736	8.2736	0	N/A	N/A	2750285.672	5	2	5	315.1958	1	315.1958	2750285.672
metabolite61416	CCA	CCA	M3,M6,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61416.0"",""main.cluster index_upperinput"":""61416.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.0809	8.0809	0	N/A	N/A	4775622.443	9	2	9	315.1958	1	315.1958	4775622.443
metabolite61421	CCA	CCA	M3,M6,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61421.0"",""main.cluster index_upperinput"":""61421.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=279&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.4531	6.4531	0	N/A	N/A	3379596.853	4	279	4	233.1172	1	233.1172	3379596.853
metabolite61424	CCA	CCA	M3,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61424.0"",""main.cluster index_upperinput"":""61424.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=266&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	8.1444	8.1444	0	N/A	N/A	4944324.83	3	266	3	662.4635	1	662.4635	4944324.83
metabolite61431	CCA	CCA	M3,M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61431.0"",""main.cluster index_upperinput"":""61431.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	6.0153	6.0153	0	N/A	N/A	52572246.01	10	62	10	331.1902	1	331.1902	52572246.01
metabolite61463	CCA	CCA	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61463.0"",""main.cluster index_upperinput"":""61463.0""}"	This Node is a Singleton	N/A	N/A	N/A	0.636	0.636	0	N/A	N/A	29711246.29	9	-1	9	270.038	1	270.038	29711246.29
metabolite61469	CCA	CCA,Blank	M3,M4,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61469.0"",""main.cluster index_upperinput"":""61469.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=115&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.6341	5.6341	0	N/A	N/A	41209945.39	4	115	4	226.9516	1	226.9516	41209945.39
metabolite61471	CCA	CCA	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61471.0"",""main.cluster index_upperinput"":""61471.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.7067	5.7067	0	N/A	N/A	49272269.42	8	42	8	709.4502	1	709.4502	49272269.42
metabolite61473	CCA	CCA	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61473.0"",""main.cluster index_upperinput"":""61473.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=791&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	5.6876	5.6876	0	N/A	N/A	15097482.32	9	791	9	725.4321	2	363.216	15097482.32
metabolite61482	CCA	CCA	M6,M4,M5,nan,M7	"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=94d7974737ba4a4c82453f11a3ee1a41&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""61482.0"",""main.cluster index_upperinput"":""61482.0""}"	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=500&task=94d7974737ba4a4c82453f11a3ee1a41&show=true	N/A	N/A	N/A	7.6553	7.6553	0	N/A	N/A	22193272.19	10	500	10	664.4784	1	664.4784	22193272.19
